match_id,date,season,team,opponent,player,minute,x,y,result,situation,shot_type
95,2025-11-13,2025-26,Arsenal,RB Leipzig,Ben White,72,64.08,42.16,saved,counter_attack,header
95,2025-11-13,2025-26,Arsenal,RB Leipzig,Leandro Trossard,76,68.8,27.26,saved,open_play,right_foot
95,2025-11-13,2025-26,Arsenal,RB Leipzig,Thomas Partey,41,88.9,88.4,missed,counter_attack,right_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Christoph Baumgartner,83,94.23,51.63,saved,open_play,right_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Péter Gulácsi,50,80.32,61.5,goal,open_play,right_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Lutsharel Geertruida,79,60.18,33.24,missed,counter_attack,header
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Emil Forsberg,80,71.49,73.21,blocked,open_play,left_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Marcel Halstenberg,74,76.47,44.68,blocked,open_play,left_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Marcel Halstenberg,78,95.0,39.28,saved,open_play,left_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Christoph Baumgartner,68,58.36,53.35,goal,free_kick,right_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Dani Olmo,43,75.91,25.12,saved,counter_attack,bicycle_kick
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Lutsharel Geertruida,12,63.1,85.98,missed,corner,left_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Xaver Schlager,32,80.17,47.96,missed,counter_attack,left_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Emil Forsberg,73,90.92,57.6,missed,open_play,right_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Christoph Baumgartner,66,73.32,42.07,goal,open_play,right_foot
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Xaver Schlager,48,70.45,48.15,blocked,corner,bicycle_kick
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Emil Forsberg,87,77.65,46.79,missed,free_kick,bicycle_kick
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Yussuf Poulsen,58,83.38,45.73,blocked,open_play,bicycle_kick
95,2025-11-13,2025-26,RB Leipzig,Arsenal,Emil Forsberg,11,95.0,58.34,saved,counter_attack,header
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Ross Barkley,77,65.89,45.44,goal,counter_attack,right_foot
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Ollie Watkins,14,70.6,25.92,blocked,corner,header
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Philippe Coutinho,60,59.52,50.2,saved,open_play,right_foot
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Pau Torres,71,77.38,58.23,goal,corner,right_foot
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Jhon Durán,19,87.62,34.38,missed,open_play,left_foot
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Philippe Coutinho,9,92.58,57.46,goal,open_play,left_foot
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Bukayo Saka,8,54.17,67.67,goal,open_play,header
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Pau Torres,48,91.79,73.3,saved,counter_attack,right_foot
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Emiliano Martínez,49,77.94,38.23,saved,open_play,bicycle_kick
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Philippe Coutinho,71,88.32,94.09,goal,counter_attack,right_foot
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Jhon Durán,42,82.76,91.82,saved,counter_attack,bicycle_kick
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Bukayo Saka,18,85.46,58.06,goal,counter_attack,left_foot
96,2025-11-12,2025-26,Aston Villa,Real Madrid,Bukayo Saka,26,78.87,78.04,blocked,open_play,bicycle_kick
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Toni Kroos,34,58.51,64.31,missed,open_play,left_foot
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Rodrygo Goes,20,57.16,55.75,goal,penalty,right_foot
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Lucas Vázquez,10,71.06,24.84,missed,counter_attack,right_foot
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Nacho Fernández,61,94.9,36.87,saved,free_kick,bicycle_kick
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Eduardo Camavinga,2,62.2,40.6,goal,corner,right_foot
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Jude Bellingham,5,73.13,63.38,saved,free_kick,left_foot
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Jude Bellingham,31,84.46000000000001,25.72,saved,penalty,bicycle_kick
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Lucas Vázquez,37,69.11,52.99,blocked,counter_attack,header
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Lucas Vázquez,16,76.52,30.65,goal,open_play,left_foot
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Eder Militao,68,65.82,46.25,saved,open_play,header
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Eduardo Camavinga,29,83.13,66.13,missed,free_kick,header
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Eduardo Camavinga,6,69.65,67.74,goal,open_play,right_foot
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Luka Modrić,13,85.5,38.48,goal,open_play,header
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Luka Modrić,4,77.31,30.26,saved,free_kick,bicycle_kick
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Kylian Mbappé,78,75.93,26.54,missed,open_play,left_foot
96,2025-11-12,2025-26,Real Madrid,Aston Villa,Aurélien Tchouaméni,63,91.53,37.92,goal,open_play,header
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Sergei Milinković-Savić,40,88.25,42.77,blocked,corner,bicycle_kick
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Juan Bernat,27,70.55,65.17,goal,open_play,header
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Sergei Milinković-Savić,81,71.98,37.08,blocked,corner,right_foot
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Marquinhos,62,88.62,54.16,goal,open_play,left_foot
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Juan Bernat,66,65.72,75.2,goal,corner,header
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Ousmane Dembélé,88,76.19,100.0,blocked,counter_attack,right_foot
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Gianluigi Donnarumma,33,91.26,41.15,missed,free_kick,right_foot
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Juan Bernat,90,57.6,58.48,saved,corner,bicycle_kick
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Gianluigi Donnarumma,48,66.91,33.63,blocked,open_play,left_foot
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Juan Bernat,38,91.14,58.44,blocked,open_play,header
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Kylian Mbappé,75,92.38,62.92,saved,corner,header
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Achraf Hakimi,58,57.15,16.28,blocked,counter_attack,left_foot
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Marquinhos,32,71.5,65.31,goal,counter_attack,right_foot
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Mário Hermoso,68,95.0,78.27,saved,corner,left_foot
97,2025-11-10,2025-26,Paris Saint-Germain,Inter Milan,Vitinha,74,75.79,27.99,missed,open_play,bicycle_kick
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Hakan Çalhanoglu,48,67.96000000000001,40.79,saved,counter_attack,header
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Marcus Thuram,30,77.66,88.48,saved,open_play,bicycle_kick
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Lautaro Martínez,73,61.69,53.99,missed,open_play,header
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Benjamin Pavard,73,61.09,34.88,saved,open_play,header
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Nicolo Barella,29,89.84,74.62,goal,free_kick,right_foot
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Benjamin Pavard,71,70.52,47.61,goal,penalty,right_foot
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Mateo Kovačić,37,74.69,40.85,saved,open_play,header
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Alessandro Bastoni,55,82.3,45.12,saved,counter_attack,bicycle_kick
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Mateo Kovačić,23,48.78,77.77,blocked,corner,header
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,André Onana,41,65.50999999999999,47.43,saved,open_play,left_foot
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Lautaro Martínez,20,63.93,44.48,missed,open_play,bicycle_kick
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,André Onana,73,82.21000000000001,41.68,saved,corner,header
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Yann Bissuma,31,89.44,44.31,saved,open_play,bicycle_kick
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Henrikh Mkhitaryan,54,59.97,92.38,saved,corner,bicycle_kick
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Matteo Darmian,35,78.57,49.09,goal,corner,right_foot
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Yann Bissuma,3,60.34,84.7,saved,penalty,left_foot
97,2025-11-10,2025-26,Inter Milan,Paris Saint-Germain,Mateo Kovačić,76,69.15,18.12,saved,open_play,bicycle_kick
98,2025-11-11,2025-26,Girona FC,Manchester United,Artem Dovbyk,80,95.0,69.43,saved,open_play,bicycle_kick
98,2025-11-11,2025-26,Girona FC,Manchester United,Yangel Herrera,23,81.17,29.62,missed,open_play,right_foot
98,2025-11-11,2025-26,Girona FC,Manchester United,Aleix García,33,70.52,65.04,saved,open_play,right_foot
98,2025-11-11,2025-26,Girona FC,Manchester United,Yaser Asprilla,89,74.87,54.04,goal,open_play,header
98,2025-11-11,2025-26,Girona FC,Manchester United,Gonzalo Montiel,41,55.03,23.33,saved,open_play,bicycle_kick
98,2025-11-11,2025-26,Girona FC,Manchester United,Artem Dovbyk,41,51.99,77.93,blocked,corner,right_foot
98,2025-11-11,2025-26,Girona FC,Manchester United,Paulo Gazzaniga,27,67.05,17.66,goal,open_play,right_foot
98,2025-11-11,2025-26,Girona FC,Manchester United,Matías Arezo,44,62.12,8.76,blocked,penalty,header
98,2025-11-11,2025-26,Girona FC,Manchester United,Antony Silva,40,67.81,60.7,blocked,free_kick,right_foot
98,2025-11-11,2025-26,Girona FC,Manchester United,Matías Arezo,32,42.27,51.9,blocked,open_play,header
98,2025-11-11,2025-26,Girona FC,Manchester United,Cristhian Stuani,73,91.51,33.6,saved,open_play,right_foot
98,2025-11-11,2025-26,Girona FC,Manchester United,Cristhian Stuani,52,85.41,44.37,goal,open_play,right_foot
98,2025-11-11,2025-26,Girona FC,Manchester United,Gonzalo Montiel,27,81.84,34.72,missed,open_play,bicycle_kick
98,2025-11-11,2025-26,Girona FC,Manchester United,Javi Martínez,70,74.66,45.96,saved,corner,header
98,2025-11-11,2025-26,Manchester United,Girona FC,André Onana,10,87.28,80.5,goal,counter_attack,left_foot
98,2025-11-11,2025-26,Manchester United,Girona FC,André Onana,20,83.95,69.69,missed,open_play,right_foot
98,2025-11-11,2025-26,Manchester United,Girona FC,André Onana,57,90.8,48.81,saved,penalty,bicycle_kick
98,2025-11-11,2025-26,Manchester United,Girona FC,André Onana,36,89.1,50.56,saved,open_play,left_foot
98,2025-11-11,2025-26,Manchester United,Girona FC,Luke Shaw,38,87.45,59.44,saved,open_play,header
98,2025-11-11,2025-26,Manchester United,Girona FC,Lisandro Martínez,73,69.58,38.93,goal,free_kick,bicycle_kick
98,2025-11-11,2025-26,Manchester United,Girona FC,Lisandro Martínez,38,64.67,20.91,saved,corner,right_foot
98,2025-11-11,2025-26,Manchester United,Girona FC,Aaron Wan-Bissaka,86,58.6,23.08,missed,counter_attack,bicycle_kick
98,2025-11-11,2025-26,Manchester United,Girona FC,Scott McTominay,35,67.63,19.33,saved,counter_attack,right_foot
98,2025-11-11,2025-26,Manchester United,Girona FC,Marcus Rashford,19,72.2,29.9,missed,open_play,bicycle_kick
98,2025-11-11,2025-26,Manchester United,Girona FC,Bruno Fernandes,4,49.34,41.33,saved,free_kick,left_foot
99,2025-11-12,2025-26,Barcelona,Liverpool,Jules Koundé,64,71.88,32.86,saved,open_play,right_foot
99,2025-11-12,2025-26,Barcelona,Liverpool,Pedri,47,89.64,84.32,missed,counter_attack,right_foot
99,2025-11-12,2025-26,Barcelona,Liverpool,Sergio Busquets,81,50.84,45.4,blocked,corner,left_foot
99,2025-11-12,2025-26,Barcelona,Liverpool,Andreas Christensen,38,87.12,64.92,missed,counter_attack,right_foot
99,2025-11-12,2025-26,Barcelona,Liverpool,Andreas Christensen,18,83.77,54.93,goal,free_kick,left_foot
99,2025-11-12,2025-26,Barcelona,Liverpool,Ter Stegen,85,93.03,51.96,missed,open_play,header
99,2025-11-12,2025-26,Barcelona,Liverpool,Robert Lewandowski,13,66.6,75.59,blocked,open_play,left_foot
99,2025-11-12,2025-26,Barcelona,Liverpool,Jordi Alba,5,48.44,44.38,goal,open_play,bicycle_kick
99,2025-11-12,2025-26,Barcelona,Liverpool,Ter Stegen,86,91.88,68.01,blocked,open_play,header
99,2025-11-12,2025-26,Barcelona,Liverpool,Jordi Alba,57,59.89,16.87,missed,corner,right_foot
99,2025-11-12,2025-26,Barcelona,Liverpool,Jordi Alba,79,79.54,36.53,goal,free_kick,header
99,2025-11-12,2025-26,Barcelona,Liverpool,Jordi Alba,34,95.0,54.19,saved,counter_attack,bicycle_kick
99,2025-11-12,2025-26,Barcelona,Liverpool,Pedri,64,89.24,66.02,missed,open_play,right_foot
99,2025-11-12,2025-26,Barcelona,Liverpool,Ansu Fati,39,81.81,91.66,saved,open_play,right_foot
99,2025-11-12,2025-26,Liverpool,Barcelona,Darwin Núñez,48,74.98,49.71,saved,open_play,header
99,2025-11-12,2025-26,Liverpool,Barcelona,Alisson,35,72.48,61.62,goal,corner,bicycle_kick
99,2025-11-12,2025-26,Liverpool,Barcelona,Dominic Szoboszlai,51,72.45,42.92,goal,open_play,right_foot
99,2025-11-12,2025-26,Liverpool,Barcelona,Virgil van Dijk,7,61.53,38.01,goal,counter_attack,right_foot
99,2025-11-12,2025-26,Liverpool,Barcelona,Jordan Henderson,73,58.34,60.63,saved,open_play,right_foot
99,2025-11-12,2025-26,Liverpool,Barcelona,Alisson,40,89.73,75.04,saved,open_play,header
99,2025-11-12,2025-26,Liverpool,Barcelona,Luis Díaz,79,73.28,29.62,missed,penalty,left_foot
99,2025-11-12,2025-26,Liverpool,Barcelona,Trent Alexander-Arnold,11,92.56,59.92,blocked,penalty,header
99,2025-11-12,2025-26,Liverpool,Barcelona,Mohamed Salah,57,76.7,52.73,missed,open_play,left_foot
99,2025-11-12,2025-26,Liverpool,Barcelona,Trent Alexander-Arnold,31,63.97,9.6,goal,counter_attack,header
99,2025-11-12,2025-26,Liverpool,Barcelona,Alisson,65,48.47,36.62,blocked,penalty,left_foot
99,2025-11-12,2025-26,Liverpool,Barcelona,Dominic Szoboszlai,65,51.3,42.67,blocked,penalty,bicycle_kick
99,2025-11-12,2025-26,Liverpool,Barcelona,Darwin Núñez,49,83.18,37.64,goal,counter_attack,header
99,2025-11-12,2025-26,Liverpool,Barcelona,Alisson,8,84.92,80.01,saved,corner,bicycle_kick
99,2025-11-12,2025-26,Liverpool,Barcelona,Diogo Jota,68,84.99,59.49,saved,corner,bicycle_kick
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Achraf Hakimi,42,56.55,28.07,missed,penalty,left_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Nicolás González,43,63.79,18.93,missed,open_play,bicycle_kick
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Kylian Mbappé,76,85.21,44.88,saved,free_kick,bicycle_kick
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Kylian Mbappé,22,70.58,44.85,saved,open_play,left_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Marco Asensio,3,77.11,38.31,goal,open_play,header
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Mário Hermoso,25,74.34,89.21,saved,corner,header
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Achraf Hakimi,68,66.66,43.14,blocked,open_play,header
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Kylian Mbappé,59,81.2,25.65,goal,open_play,right_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Gianluigi Donnarumma,19,62.09,46.76,goal,corner,right_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Kylian Mbappé,40,86.39,28.27,goal,open_play,right_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Nicolás González,31,72.43,41.68,blocked,free_kick,left_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Achraf Hakimi,53,61.44,49.37,goal,open_play,right_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Marquinhos,78,56.02,26.1,blocked,open_play,left_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Achraf Hakimi,5,70.05,59.02,goal,free_kick,right_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Kylian Mbappé,88,84.52,46.44,missed,penalty,bicycle_kick
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Neymar,25,50.37,33.52,missed,corner,right_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Juan Bernat,36,58.71,61.34,blocked,open_play,right_foot
100,2025-11-21,2025-26,Paris Saint-Germain,Borussia Dortmund,Achraf Hakimi,48,80.06,10.88,missed,corner,bicycle_kick
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Jadon Sancho,42,95.0,78.14,goal,counter_attack,header
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Gregor Kobel,66,83.07,54.29,saved,free_kick,header
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Salih Özdemir,20,70.91,40.45,saved,open_play,header
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Felix Passlack,14,42.08,54.01,missed,free_kick,right_foot
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Ian Maatsen,42,85.27,48.4,goal,open_play,left_foot
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Ian Maatsen,78,74.65,98.29,goal,open_play,header
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Felix Passlack,62,82.88,33.05,goal,free_kick,header
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Ian Maatsen,15,69.95,64.96,saved,open_play,header
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Emre Can,64,88.56,49.63,missed,open_play,right_foot
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Marco Reus,58,60.29,74.7,saved,counter_attack,header
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Felix Passlack,70,68.53999999999999,38.25,goal,corner,right_foot
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Julian Bruma,17,74.09,60.97,goal,free_kick,left_foot
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Karim Adeyemi,80,86.66,67.64,saved,open_play,right_foot
100,2025-11-21,2025-26,Borussia Dortmund,Paris Saint-Germain,Niklas Süle,54,56.27,25.81,goal,counter_attack,bicycle_kick
101,2025-11-17,2025-26,AC Milan,Barcelona,Davide Calabria,81,66.79,34.74,missed,open_play,right_foot
101,2025-11-17,2025-26,AC Milan,Barcelona,Rafael Leão,28,77.41,23.85,missed,free_kick,left_foot
101,2025-11-17,2025-26,AC Milan,Barcelona,Álvaro Morata,43,57.13,69.81,goal,counter_attack,left_foot
101,2025-11-17,2025-26,AC Milan,Barcelona,Fikayo Tomori,53,87.56,47.73,blocked,open_play,right_foot
101,2025-11-17,2025-26,AC Milan,Barcelona,Rafael Leão,72,89.02,56.84,goal,free_kick,header
101,2025-11-17,2025-26,AC Milan,Barcelona,Matteo Gabbia,62,78.91,51.77,missed,free_kick,header
101,2025-11-17,2025-26,AC Milan,Barcelona,Théo Hernández,86,86.72,55.72,missed,free_kick,bicycle_kick
101,2025-11-17,2025-26,AC Milan,Barcelona,Mike Maignan,48,86.46,52.95,saved,counter_attack,header
101,2025-11-17,2025-26,AC Milan,Barcelona,Matteo Gabbia,86,40.31,45.36,missed,corner,bicycle_kick
101,2025-11-17,2025-26,Barcelona,AC Milan,Ter Stegen,8,69.71000000000001,35.53,blocked,open_play,right_foot
101,2025-11-17,2025-26,Barcelona,AC Milan,Ferran Torres,62,54.81,28.39,goal,penalty,bicycle_kick
101,2025-11-17,2025-26,Barcelona,AC Milan,Andreas Christensen,30,81.12,6.32,goal,corner,header
101,2025-11-17,2025-26,Barcelona,AC Milan,Ilkay Gündogan,16,70.93,70.32,saved,counter_attack,header
101,2025-11-17,2025-26,Barcelona,AC Milan,Gavi,16,83.38,32.21,missed,corner,header
101,2025-11-17,2025-26,Barcelona,AC Milan,Pedri,1,76.93,55.19,missed,free_kick,right_foot
101,2025-11-17,2025-26,Barcelona,AC Milan,Andreas Christensen,25,47.18,55.44,blocked,open_play,header
101,2025-11-17,2025-26,Barcelona,AC Milan,Jules Koundé,57,65.58,19.9,goal,open_play,header
101,2025-11-17,2025-26,Barcelona,AC Milan,Ter Stegen,34,57.5,46.77,saved,open_play,header
101,2025-11-17,2025-26,Barcelona,AC Milan,Ansu Fati,69,95.0,76.91,missed,corner,header
101,2025-11-17,2025-26,Barcelona,AC Milan,Ter Stegen,78,72.82,76.79,missed,counter_attack,bicycle_kick
101,2025-11-17,2025-26,Barcelona,AC Milan,Andreas Christensen,33,82.56,60.87,missed,open_play,left_foot
101,2025-11-17,2025-26,Barcelona,AC Milan,Jordi Alba,34,71.91,68.47,blocked,open_play,header
101,2025-11-17,2025-26,Barcelona,AC Milan,Pedri,11,95.0,38.62,saved,open_play,right_foot
101,2025-11-17,2025-26,Barcelona,AC Milan,Ansu Fati,62,60.62,56.54,missed,free_kick,left_foot
101,2025-11-17,2025-26,Barcelona,AC Milan,Ronald Araújo,49,70.34,66.61,saved,open_play,right_foot
101,2025-11-17,2025-26,Barcelona,AC Milan,Ferran Torres,47,54.79,81.92,blocked,open_play,header
101,2025-11-17,2025-26,Barcelona,AC Milan,Pedri,29,84.0,31.58,goal,open_play,bicycle_kick
101,2025-11-17,2025-26,Barcelona,AC Milan,Andreas Christensen,39,83.16,65.31,blocked,counter_attack,right_foot
101,2025-11-17,2025-26,Barcelona,AC Milan,Ousmane Dembélé,16,80.68,58.51,goal,counter_attack,header
101,2025-11-17,2025-26,Barcelona,AC Milan,Ferran Torres,78,90.14,32.7,saved,open_play,right_foot
101,2025-11-17,2025-26,Barcelona,AC Milan,Pedri,83,65.6,31.44,goal,free_kick,left_foot
101,2025-11-17,2025-26,Barcelona,AC Milan,Jules Koundé,4,66.35,75.03,blocked,open_play,header
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Matteo Darmian,72,85.75,64.37,saved,counter_attack,bicycle_kick
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Marcus Thuram,76,92.33,41.35,saved,penalty,right_foot
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Benjamin Pavard,26,64.13,67.93,missed,corner,header
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Henrikh Mkhitaryan,20,81.12,77.83,missed,open_play,bicycle_kick
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Mateo Kovačić,59,95.0,7.38,saved,free_kick,bicycle_kick
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Nicolo Barella,36,60.73,90.33,saved,penalty,left_foot
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Henrikh Mkhitaryan,6,75.27,32.63,saved,open_play,bicycle_kick
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Henrikh Mkhitaryan,17,72.01,52.71,goal,free_kick,left_foot
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Yann Bissuma,68,65.26,45.68,blocked,free_kick,left_foot
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Alessandro Bastoni,70,89.31,43.86,goal,corner,bicycle_kick
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Nicolo Barella,88,75.83,88.39,blocked,counter_attack,right_foot
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Yann Bissuma,85,78.88,47.68,blocked,corner,header
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Hakan Çalhanoglu,46,72.01,25.12,goal,counter_attack,bicycle_kick
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Henrikh Mkhitaryan,15,84.69,40.96,missed,corner,right_foot
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Marcus Thuram,45,47.64,64.15,goal,penalty,left_foot
102,2025-11-18,2025-26,Inter Milan,Bayern Munich,Benjamin Pavard,21,75.57,29.2,saved,penalty,right_foot
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Leroy Sané,57,57.49,34.68,missed,corner,right_foot
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Leroy Sané,63,78.94,47.2,missed,open_play,header
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Héctor Bellerín,1,74.89,31.37,goal,corner,header
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Joshua Kimmich,28,61.01,63.19,saved,counter_attack,bicycle_kick
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Serge Gnabry,49,77.35,79.29,saved,free_kick,left_foot
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Serge Gnabry,20,89.62,50.02,saved,counter_attack,left_foot
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Serge Gnabry,62,73.88,35.09,missed,open_play,header
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Héctor Bellerín,89,88.52,47.62,missed,corner,bicycle_kick
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Harry Kane,21,79.99,35.15,goal,open_play,bicycle_kick
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Noussair Mazraoui,56,81.31,80.07,missed,free_kick,right_foot
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Jamal Musiala,78,86.46000000000001,60.29,blocked,free_kick,header
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Noussair Mazraoui,5,71.81,70.81,goal,penalty,left_foot
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Leon Goretzka,85,77.38,24.67,blocked,counter_attack,right_foot
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Joshua Kimmich,55,76.96000000000001,39.77,saved,open_play,right_foot
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Harry Kane,27,95.0,60.99,missed,counter_attack,right_foot
102,2025-11-18,2025-26,Bayern Munich,Inter Milan,Harry Kane,29,66.88,69.6,goal,open_play,right_foot
